flipped labels
0.6557369,0.6361363
0.6497067,0.6260041
0.6609622,0.7259108
0.65695393,0.5602217
0.6521046,0.7094427
0.6184159,0.7374153
0.6041467,0.78224885
0.67226446,0.5229318
0.85592717,1.3914934
0.87821376,1.2599027
0.9033383,1.2130015
0.64393663,0.6308211
0.6461553,0.6244674
0.64258057,0.6058474
0.6373985,0.6367091
0.63924265,0.6004951
0.6571603,0.81006235
0.6704192,0.4644218
0.6379228,0.6800164
0.62924206,0.62161624
0.6191813,0.74517477
0.6158405,0.52850115
0.67744195,0.9162822
0.67887557,0.90625465
0.63908666,0.586177
flipped labels
0.6199483,0.6995108
0.6019483,0.7440675
0.60246986,0.6443336
0.65702987,1.0086592
0.671583,0.9647497
0.6630515,0.9456019
0.67282844,0.94536555
0.6759076,0.9491954
0.684876,0.92565364
0.6727402,0.9332049
0.66883516,0.9074565
0.6865401,0.915161
0.666442,0.45990306
0.6660403,0.85643786
0.64600337,0.54124475
0.6455647,0.66638184
0.6464201,0.560308
0.6872424,0.8985144
0.6557603,0.5281792
0.6338541,0.64102256
0.62725836,0.6906021
0.6018021,0.6757264
0.61852586,0.9570185
0.61857307,0.8865135
0.6267264,0.8901411
0.6235761,0.88890773
0.6240485,0.87376285
0.65348005,0.8020476
0.72930616,0.4070555
0.6921083,0.9835235
0.70422214,0.9165238
0.6612878,0.6341015
0.64698124,0.6770321
0.63550365,0.66100097
0.632034,0.7033297
0.6229494,0.81262505
0.61434287,0.6012628
0.6919221,1.1688578
0.6947502,1.1022668
0.7019447,1.0833672
0.7159129,1.0308226
0.6898984,1.0432737
0.7117915,1.027267
0.71287435,1.0339801
0.7116601,0.97384197
0.7252028,1.0137821
